customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-11504,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,102.48,6607.98,0
CUST-11505,Male,0,No,No,65,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.93,5129.16,0
CUST-11506,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,65.55,2565.56,0
CUST-11507,Male,0,Yes,Yes,2,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,78.24,207.67,1
CUST-11508,Female,0,Yes,No,8,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.94,469.83,1
CUST-11509,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,114.72,5343.23,0
CUST-11510,Male,0,No,Yes,60,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,76.58,4613.06,1
CUST-11511,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,69.81,4615.8,0
CUST-11512,Female,1,Yes,No,17,Yes,No,No,No,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),80.4,1442.65,1
CUST-11513,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),50.91,3369.14,0
CUST-11514,Male,0,No,Yes,60,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,60.21,3549.36,0
CUST-11515,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,72.69,2492.45,1
CUST-11516,Male,0,Yes,No,27,Yes,No,No,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,53.31,1299.76,0
CUST-11517,Male,0,No,No,34,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),82.97,2830.51,1
CUST-11518,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),69.05,3344.91,0
CUST-11519,Male,0,No,No,59,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.68,4918.0,1
CUST-11520,Female,0,No,No,12,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,65.74,763.79,1
CUST-11521,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,104.39,2488.79,1
CUST-11522,Male,0,Yes,No,8,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,89.68,682.32,1
CUST-11523,Male,1,No,Yes,68,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,52.27,3559.11,1
CUST-11524,Female,0,No,No,29,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,68.93,2066.48,1
CUST-11525,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.51,1775.81,1
CUST-11526,Male,0,No,Yes,14,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),106.3,1544.1,1
CUST-11527,Male,0,No,Yes,5,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,65.28,228.26,1
CUST-11528,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.53,3165.13,1
CUST-11529,Female,0,No,Yes,56,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.91,2292.76,0
CUST-11530,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),84.2,1884.94,1
CUST-11531,Male,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.24,1677.51,1
CUST-11532,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,79.13,3659.57,0
CUST-11533,Male,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.91,2175.34,1
CUST-11534,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),107.81,5740.65,0
CUST-11535,Male,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,39.12,932.53,0
CUST-11536,Male,0,No,No,32,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Electronic check,95.42,3039.52,1
CUST-11537,Male,1,No,No,71,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),66.54,4756.85,0
CUST-11538,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,44.41,2712.32,0
CUST-11539,Female,0,No,Yes,41,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),69.91,2842.12,0
CUST-11540,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),102.6,2918.46,0
CUST-11541,Male,0,Yes,No,72,Yes,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,63.24,4626.82,0
CUST-11542,Male,1,Yes,No,33,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.6,2128.74,0
CUST-11543,Female,0,No,No,25,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,69.65,1656.14,1
CUST-11544,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,115.45,4967.38,1
CUST-11545,Female,0,No,No,30,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,31.48,1009.41,0
CUST-11546,Female,1,No,No,64,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.68,3310.4,1
CUST-11547,Female,0,Yes,No,15,Yes,No,No,Yes,No,No,No,Yes,No internet service,One year,No,Electronic check,71.29,1064.51,0
CUST-11548,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Credit card (automatic),116.05,310.6,1
CUST-11549,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),94.24,2934.76,1
CUST-11550,Male,0,No,Yes,69,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,97.24,6855.42,1
CUST-11551,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,101.09,403.9,1
CUST-11552,Female,0,No,No,58,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),101.44,5875.28,1
CUST-11553,Female,0,Yes,No,0,Yes,No phone service,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),44.5,111.23,1
CUST-11554,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.44,3907.44,1
CUST-11555,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),76.58,2495.73,0
CUST-11556,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.66,606.74,1
CUST-11557,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.23,3252.93,0
CUST-11558,Female,0,No,Yes,12,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,92.57,1051.35,0
CUST-11559,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),96.18,2971.71,0
CUST-11560,Male,1,Yes,No,40,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,37.25,1511.53,1
CUST-11561,Male,0,No,No,37,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),40.52,1530.77,0
CUST-11562,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),77.85,73.48,0
CUST-11563,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.28,1874.81,1
CUST-11564,Female,0,No,No,47,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),89.8,4231.43,0
CUST-11565,Male,0,Yes,No,38,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),102.94,3832.37,0
CUST-11566,Female,0,Yes,Yes,53,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),50.51,2711.23,0
CUST-11567,Female,0,No,No,56,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,55.35,3032.88,0
CUST-11568,Female,0,Yes,No,13,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.89,971.76,0
CUST-11569,Female,0,No,Yes,58,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,98.42,5682.79,0
CUST-11570,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.3,3633.68,0
CUST-11571,Male,1,No,No,61,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.94,4544.84,0
CUST-11572,Female,0,Yes,No,62,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.59,3606.03,0
CUST-11573,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),98.83,1539.73,1
CUST-11574,Male,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,57.37,2694.17,0
CUST-11575,Male,0,No,No,33,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,18.25,614.2,1
CUST-11576,Female,0,No,Yes,71,Yes,No,No,No,No internet service,No,No internet service,No,No,Two year,No,Mailed check,63.68,4486.26,0
CUST-11577,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),62.36,3686.17,0
CUST-11578,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.02,727.68,1
CUST-11579,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.71,3249.34,0
CUST-11580,Male,0,No,No,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,60.62,3002.09,0
CUST-11581,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,118.75,4652.16,1
CUST-11582,Female,1,No,Yes,32,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,43.25,1369.04,1
CUST-11583,Male,1,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.53,2583.21,1
CUST-11584,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,69.66,3890.76,1
CUST-11585,Male,0,No,Yes,55,No,Yes,No,No,No,No internet service,No internet service,Yes,No,Two year,No,Electronic check,47.63,2513.22,0
CUST-11586,Female,0,No,No,40,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.48,3824.67,1
CUST-11587,Male,1,No,No,72,Yes,Yes,No,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.05,3729.25,0
CUST-11588,Female,0,Yes,No,16,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,90.09,1421.58,1
CUST-11589,Male,1,No,No,31,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,59.56,1925.78,0
CUST-11590,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,47.04,2006.65,0
CUST-11591,Male,0,No,No,12,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,83.05,1025.7,1
CUST-11592,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),98.38,3443.06,0
CUST-11593,Male,0,Yes,Yes,60,Yes,No,No,No,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,51.34,3048.57,0
CUST-11594,Female,0,No,No,49,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,47.67,2393.09,0
CUST-11595,Male,1,Yes,No,51,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,39.04,2034.14,0
CUST-11596,Female,0,Yes,No,11,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),53.97,627.09,0
CUST-11597,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),94.98,909.14,1
CUST-11598,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,103.42,3320.76,0
CUST-11599,Female,0,No,No,23,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),55.17,1249.31,0
CUST-11600,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),52.08,17.15,0
CUST-11601,Female,1,No,Yes,40,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,71.39,2899.65,0
CUST-11602,Female,1,No,Yes,55,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,87.47,4820.3,0
CUST-11603,Male,0,No,Yes,53,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,48.56,2626.11,1
CUST-11604,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,118.75,886.7,1
CUST-11605,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.14,3756.63,0
CUST-11606,Male,1,Yes,No,27,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Electronic check,97.68,2540.46,1
CUST-11607,Female,0,No,Yes,11,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,1357.67,1
CUST-11608,Male,0,No,Yes,34,No,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,42.35,1443.85,1
CUST-11609,Male,1,No,No,15,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),84.78,1342.28,0
CUST-11610,Female,1,Yes,No,49,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.22,5467.07,0
CUST-11611,Male,0,Yes,No,54,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),65.97,3641.81,0
CUST-11612,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),114.04,5968.51,0
CUST-11613,Female,0,Yes,No,8,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,94.89,778.74,1
CUST-11614,Male,0,No,No,25,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),83.4,2065.04,1
CUST-11615,Male,0,Yes,No,36,No,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.27,2647.56,1
CUST-11616,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.47,2997.38,0
CUST-11617,Female,0,No,No,39,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,76.38,3010.1,1
CUST-11618,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,103.33,4814.81,0
CUST-11619,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),84.52,2014.64,1
CUST-11620,Male,0,No,No,21,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),56.93,1193.34,0
CUST-11621,Male,1,Yes,No,58,Yes,Yes,No,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),73.1,4212.34,0
CUST-11622,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),112.35,6749.87,0
CUST-11623,Male,1,No,No,4,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Mailed check,97.87,268.98,1
CUST-11624,Female,0,No,Yes,39,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,63.89,2492.87,0
CUST-11625,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,93.6,5274.38,0
CUST-11626,Female,1,Yes,Yes,11,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,94.74,953.04,1
CUST-11627,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.21,1713.58,0
CUST-11628,Male,0,No,Yes,34,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,No,Electronic check,57.53,2026.06,1
CUST-11629,Male,0,No,Yes,37,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,58.84,2172.08,0
CUST-11630,Female,0,Yes,Yes,43,Yes,No,No,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,49.66,2099.18,0
CUST-11631,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,78.13,4960.21,1
CUST-11632,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),80.57,425.78,1
CUST-11633,Female,0,No,Yes,14,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.36,903.85,1
CUST-11634,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.22,2282.04,1
CUST-11635,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,86.62,5094.05,1
CUST-11636,Male,0,No,No,43,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,75.26,3183.48,0
CUST-11637,Female,0,No,No,13,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),89.87,1164.34,1
CUST-11638,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,101.91,160.35,1
CUST-11639,Male,0,Yes,No,72,Yes,No,No,No,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,48.58,3446.03,0
CUST-11640,Female,0,No,No,10,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,63.36,543.29,1
CUST-11641,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,66.41,241.0,1
CUST-11642,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),94.59,2749.7,1
CUST-11643,Female,0,No,No,40,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,99.86,3961.36,0
CUST-11644,Male,0,No,No,18,Yes,No,No,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),68.51,1224.76,1
CUST-11645,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),78.4,978.99,1
CUST-11646,Male,1,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),112.14,592.81,1
CUST-11647,Female,0,No,Yes,29,Yes,No,No,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),25.78,723.13,0
CUST-11648,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,89.5,6216.53,1
CUST-11649,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),113.03,1205.6,1
CUST-11650,Male,1,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.11,3113.2,1
CUST-11651,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),96.58,1357.61,1
CUST-11652,Male,0,No,No,49,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,99.39,4947.15,0
CUST-11653,Female,0,Yes,No,4,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),75.88,216.2,1
CUST-11654,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.3,921.65,0
CUST-11655,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),106.94,0.0,1
